,art,entertainment,fashion,food,gaming,health and lifestyle,mom and children,sports,tech,travel
battaniye,-0.05657639814070454,-0.04442824161470498,0.20028985930004747,-0.027430744395816463,-0.012810992858927355,0.014260572669493725,0.029856452317915252,-0.03791481077934793,-0.054345549110934886,-0.010900147387020559
batı,0.1438006311021082,-0.1674417489356301,-0.06649762716796824,-0.033895080020579706,-0.02102906881851815,-0.09240159636552536,-0.003375673168803259,0.19814444551175614,-0.09504355969258702,0.1377392775557476
batımı,-0.058828910748764764,-0.026842322472536272,0.12927935532225457,-0.04525758971963755,-0.026909635342661616,-0.027691573147085296,-0.07867438430350342,-0.054469459367683416,-0.04478357603620836,0.23417809581582613
bay,0.7559504994847631,-0.3494519778705164,-0.18928043763861238,-0.143660259148193,-0.06781786249252897,0.08990540391882001,-0.05773158144959205,-0.048278526944457494,-0.081927947504031,0.09229268964434867
bayan,0.015686190969584513,0.031041594431193222,0.04774463671264176,-0.042217375758951695,-0.009529891851584555,-0.01037177052060257,0.03536171653634932,0.0003351288291526307,-0.03500044326370582,-0.033049786084076736
bayrak,0.06294883002860191,0.16033669734661765,-0.10256717253611067,-0.11125302135405966,-0.03765274431942393,0.053998748432928664,-0.02649228953092894,-0.12994530148041156,0.044312018679468004,0.08631423473331838
bayraklı,-0.045162154492986696,-0.07569365463783444,-0.05967978566301213,-0.03219601080418059,-0.010145599450920141,-0.045351860043734836,0.03887819982120342,-0.03599053819184879,0.14534876292204382,0.1199926405412703
bayram,-0.38492412680019705,0.08543801210652134,-0.2516783374500299,0.0864181566733717,-0.16596415571959441,-0.04526841608019977,0.13286545693454954,-0.02116553798607076,0.23545778842414627,0.3288211598975041
bayram dileriz,-0.04576984567285733,-0.03950616060765167,-0.002850116495879457,0.016679603005325946,-0.012336103405918997,0.02640161506827968,0.03315588284032025,-0.012764902974927479,0.07462162350392261,-0.03763159526061358
bayram geçirmenizi,0.0037422407138012616,0.05083748081536808,-0.06135902768637862,-0.020228059712116712,-0.02293448103581009,-0.00017305371589476662,0.16867285410599966,-0.06327272877716487,0.006115600411597036,-0.06140082511940107
bayramda,-0.014722687770733036,-0.0204516404350753,-0.01495426697824433,0.05033263610120122,-0.011916062121790255,0.013299451260292985,-0.05407606535008994,0.011571445544777488,-0.0011806100156247425,0.042097799765286006
bayramlar,-0.3923374481954388,-0.24057327120292382,-0.24200112288171038,-0.05600956278150569,-0.08143206834304102,-0.21123406007652537,0.17058887166240727,0.23179444218996487,0.08932727116413322,0.7318769484646419
bayramlar dileriz,-0.1181131898694666,-0.14583157810850397,0.004794797269377065,-0.08716081147703361,0.06017259248753528,0.02913814748971844,0.24180555589563685,-0.06676499794338805,0.007800450723633584,0.07415903353249075
bayramlara,-0.1663368234788212,-0.02475334851011487,-0.0508836304351621,0.07192327500320224,-0.044176118629803085,-0.026325572875041905,0.3773683771329103,0.04544420299309536,-0.1455861329638675,-0.03667422823639787
bayramı,-0.061311653025538086,0.00801751414417472,-0.3477636119290621,-0.0551239025878035,0.253007430761469,0.11528822074947777,-0.0897897147898312,0.03541814768626547,-0.19751416699572433,0.33977173598657223
bayramı kutlu,-0.02551380141174851,-0.1902085281926033,-0.24896891053879264,0.06371130155600518,0.06621774472104593,0.3708593789812174,-0.2109282091297934,-0.08167853975020448,-0.03269642448217584,0.28920598824704985
bayramımız,-0.3058633364597129,-0.05155532459149975,-0.3485785294063047,0.04607886248145076,-0.01642229066639363,-0.13807387831752738,0.5457460261297137,-0.009643906587840501,0.2923651654499647,-0.014052788031847575
bayramımız kutlu,-0.30167706912580966,0.039302442811802125,-0.3112284913241703,0.07065906958806102,0.005726800683598743,-0.15780336799889694,0.4894945073784069,-0.11964877602491544,0.3315182540354474,-0.0463433700235252
bayramımızı,-0.09637459141005686,0.021245537508679364,-0.06177688347442905,0.032975658029316846,0.07999970996401269,-0.011725556257093428,0.04430729848290606,0.03529731036858126,-0.040750587317616195,-0.0031978958943010187
bayramımızın,-0.07761744678522169,-0.0059687208705127585,0.07775040669882018,-0.03170805507898425,-0.02576783560304882,0.1386581074178462,0.028521961930763336,-0.05467512968068914,-0.06551829276392186,0.01632500473494904
bayramını,-0.07216899771823003,-0.1553363213987242,-0.016595000190685032,0.02014755147380311,-0.05671534348896182,0.22725580635835183,-0.10523045749119286,0.10892922633609751,0.11635036255996908,-0.06663682644042768
bayramının,-0.06317022983823697,-0.0055255422434008885,-0.024661185469830805,-0.027430652629214534,-0.018064877409716965,-0.05162012362627637,0.25042977297400965,-0.04838932435954595,-0.027079654742216314,0.015511817344429342
bayramınız,-0.12637864073615127,-0.13173923007821836,-0.1894515712550608,-0.019944372676523957,0.14786527764836993,-0.016266876038437468,-0.06443647745384792,0.14549534176316514,0.05967130236321172,0.1951852464634925
bayramınız kutlu,-0.06509764253561824,-0.03282081219233659,-0.1602899955606526,-0.03577545948280723,0.17656953390460192,0.02322657001513359,-0.041924425683139775,-0.07742649869517097,0.044603794522406925,0.16893493570758286
bayramınızı,-0.04769074954522873,-0.022743619195686765,-0.04749239162320774,0.09307548603756241,-0.016124104269380733,-0.06105324351732576,-0.0811929245020794,-0.03800262704793334,0.14223535846174193,0.07898881520153798
bayılacaksınız,-0.039578642587854734,-0.04405223232670045,0.07861032306258116,0.07763656316625406,-0.01564382798232906,-0.06789018633815215,0.1372086158754476,-0.04312953114690001,-0.04788392995766423,-0.03527715176468178
bazen,0.1720302663137036,0.142128322911752,-0.21829371903614203,-0.125811919491274,0.621338467409644,-0.07735139479737685,-0.17455248630827003,-0.15131841786965533,-0.40675415249178115,0.21858503335940038
bazlı,-0.080283576248634,-0.07076466065873575,-0.03685300664540608,0.01284694142663,-0.017707741454319487,0.0424567489175634,-0.08173913345942131,-0.05057315449844477,0.3116018772697548,-0.028984294648986383
bazıları,0.25234757701196325,-0.017555842783068876,-0.14055164031249767,-0.05305140027433526,-0.03934896324192618,0.05597607476960398,0.29764729414913677,-0.11001309301377589,-0.13171662593953748,-0.1137333803655617
bağ,-0.26448815399244996,0.03784154991768937,-0.056573126987180686,0.07063789004126787,0.3473775068062992,-0.05161719001830823,0.15859071197379104,-0.11876779884763412,-0.11623019202683654,-0.006771196866637239
bağdat,-0.05795656198307251,-0.01883586838244294,0.1776950079857764,-0.018023124705768744,-0.019568670166574577,0.00881226793419593,0.042995019054553066,-0.030726737532414256,-0.027091922815402868,-0.05729940938884926
bağdatcaddesi,0.435488326831165,-0.12478408876270465,0.019299736546969624,0.311495999065526,-0.03835637229688909,-0.14533988315231594,-0.10959956406408984,-0.07290224687777204,-0.11228173035484468,-0.16302017693504392
bağlantı,0.14751788839124624,0.024556262637390216,-0.09283857274986056,-0.0734451998067155,-0.0450866093458782,-0.023610653264520158,-0.008650106805560113,-0.09514931360396825,0.218710728332434,-0.05200442378456741
bağlantıya,-0.07796950518193849,-0.1451364734648102,-0.11165730628471596,-0.1683459318929223,-0.03848172458889282,-0.07327079189703933,-0.00905436234007324,0.5717493129915865,0.08502019533501115,-0.03285341267620518
bağlı,0.01503754253738705,0.04742336342431336,-0.1094739464520977,-0.03631384736914807,-0.051080199353044836,0.3119933074856369,-0.08914959351653348,-0.08899243361371138,0.002370573420702896,-0.0018147665635045555
bağımsız,0.18427066289568958,0.01796633109703309,-0.0943156433997252,-0.08654843252936,-0.043360795226005604,0.11127517410189676,0.11110718024537367,-0.07907964240941114,-0.00017027320257100717,-0.1211445615729203
bağımsızlık,-0.15978989135465105,0.1848320384154334,0.09765612303377713,0.07891658273374848,-0.053720313189452855,-0.01773869249026635,-0.03110400789111524,-0.11275548727162175,0.09652959165668641,-0.08282594364253881
bağırsak,-0.046265587597937745,-0.06374719068453244,-0.04967291581051918,-0.1049286220101043,-0.014280276282166151,0.5303912276648935,-0.07549623701216791,-0.04994411196775542,-0.06963601252353241,-0.056420273776177
bağış,-0.13181362151404363,-0.3645065508658029,-0.1515954024048231,-0.17714937332554673,0.14492332987242154,-0.08207874410407123,1.3059809398142834,-0.2355711943488058,-0.20102131671458895,-0.10716806640902272
bağışıklık,-0.10074658371010521,-0.05716040224189919,-0.12665780729966877,0.2490761491208843,-0.04921935455169628,0.5896876023433248,-0.150945937744092,-0.06462315331695558,-0.14817748392700672,-0.14123302867278376
bağışıklık sistemini,0.054772712284742425,-0.047017450269641506,-0.036815002687787736,0.01409417513451163,-0.01877569801694674,0.10624166077588078,-0.07012015157774436,0.046300078010004214,-0.010781341788030635,-0.03789898186498806
bağışıklık sisteminin,-0.030992110666750314,-0.03670498071862727,-0.0438475943563888,0.08759185459734617,-0.010638669952542161,0.15350890935552508,-0.0270596099136824,-0.025963404061852807,-0.033180755446498844,-0.03271363883652878
baş,-0.05447225890289224,0.1804920500870299,-0.05276606987814218,0.054954886840454895,-0.06970342834060621,0.10259162721244837,-0.0554806494652024,0.08181501193120552,-0.033244319642142243,-0.15418684984215308
başa,0.1704408326649317,-0.0852710068121457,-0.06616685513376132,-0.029363273449900352,-0.024188090515264094,0.10772451458755689,0.011224746173855667,-0.062113348296469785,-0.03703803698117296,0.014750517762370427
başak,0.045440109978006175,-0.07941149201424154,-0.0454495320768624,0.1365827151237347,-0.01840072353724421,-0.00357580014397963,-0.024455700452842417,0.09778182884982436,-0.04835162204983151,-0.06015978367656361
başakşehir,0.015579544332252736,-0.16885123508659886,0.06886563968130559,-0.08773112759184552,-0.0405243533946153,-0.07947242075216858,-0.012568713561592174,0.39830862995586186,-0.09852500351853381,0.004919039935934592
başarı,0.0765645864364987,-0.017869345867339455,-0.20100907668414375,-0.183474836317385,-0.09470045347094891,0.05376874468935974,0.3922341475664716,-0.08197907434304634,0.2224927447594638,-0.16602743676893045
başarılar,-0.365578904035132,-0.20873197672204374,-0.217231371072919,-0.17350820629614028,0.35100921580280314,0.040930708557211835,-0.06039504404158232,0.6152136066099945,-0.1937920196842943,0.21208399088210086
başarılar dileriz,-0.11198297599501938,-0.1340630970964658,0.0035789686252289173,-0.01389573920160357,0.19064389253656283,0.012948931039787006,-0.02600810362832956,0.1183723829403056,-0.09383408040308304,0.054239821182616825
başarılar diliyorum,-0.11215755181378653,0.024931204874578675,-0.08476343789967772,-0.11173546461702893,-0.036303462231574504,0.13040282739403544,0.11565695287392193,0.023000674239637624,-0.021774503889712266,0.07274276106960635
başarılar diliyoruz,-0.15255055651077684,-0.05412443716517176,-0.10007176104641234,0.00032864985951987956,0.00590680350677536,-0.06712282775045769,-0.22643811959024476,0.6102727089049635,0.02108908852124808,-0.03728954872944388
başarılara,0.11081405777794395,-0.05241275927264034,-0.039953717800218384,0.0930052878521577,-0.024276305606086762,-0.03886375672491989,-0.011719640992017194,-0.002529915914221384,0.052637867977298206,-0.08670111729729561
başarılarının,-0.013008584594742191,-0.15940371535747058,-0.11113518291147316,-0.10815348443671728,-0.06299444371783011,0.29209178442856987,-0.2260443484105984,0.4530311775387758,0.12929722245751732,-0.19368042499603133
başarılarının devamını,0.0002077826729622016,-0.15078820213670993,-0.10775131776981522,-0.10226920128021619,-0.06220375411063687,0.2716996360268835,-0.2462879291388509,0.4479800606975983,0.13948515851254578,-0.19007223347376193
başarılı,0.02057097870335717,-0.22972485317434777,-0.10064653392069688,-0.16501497984165164,-0.1214480931366621,0.127803494299386,-0.016351665824071274,0.32235966104135394,0.4331129929765654,-0.27066100112323405
başarının,-0.03267980360452966,-0.05239532686768001,-0.001714853724213974,-0.020346687976958468,-0.00927705125870364,0.16591611697266748,-0.037751331071463286,0.04816800875408964,-0.023101049194529738,-0.03681802202867851
başarısı,-0.004990064885417685,-0.05314094411983254,-0.0035252806224927765,-9.888571717096792e-05,-0.01626532738558885,0.08417348607029511,-0.01719691765846788,0.03298121708585577,0.05708029477278802,-0.0790175775399682
başarıya,-0.07150958424196178,0.03953239497746973,-0.068180615805275,0.11150150128142206,-0.03580218325489846,-0.09474303099602534,-0.13118113673731685,0.09121099077700022,0.26569835620189386,-0.10652669220230783
başarıyla,-0.13233568427292475,-0.12234194397688486,-0.08119150878064893,-0.029832151015390686,-0.0410034362492232,0.02395057079939121,0.008094988760035175,0.06899333443829594,0.21029372665846852,0.09537210363888213
başka,0.3981667534837828,0.2820975870091914,-0.043822745136468035,0.08230477637735584,-0.19858299814700822,0.14825330360251207,-0.20919423983073718,-0.26047256776563443,-0.17571494984609173,-0.023034919746904747
başkan,-0.39297709299222133,-0.02787837854775399,-0.13444786178982424,-0.3326622394407306,-0.1294854583202669,-0.09754935512794588,-0.013387308376113707,0.4730035758798664,-0.3692649979993248,1.0246491167143164
başkan yardımcımız,-0.1079440322312387,-0.1341260788739555,0.06541792324517609,-0.04577998827493123,-0.02991691263667196,0.10162258212496475,0.027996818374104997,0.012787266051349253,-0.12201492728273783,0.23195734950394023
başkan yardımcısı,-0.06437157500522618,0.06283862944202888,-0.023163016953278957,-0.054141909659239054,-0.021953352813609266,0.001123688360463794,0.09955665336612232,0.00487812122262124,-0.04116125117090915,0.03639401321102568
başkanlığı,0.003439839651274711,0.07393739341517729,-0.04822292846048755,-0.09211567784663313,-0.02708849130473786,0.20408171030793815,0.0630197700105665,-0.08942818618864633,-0.07267593021162543,-0.014947499372826377
başkanlığında,-0.06588956324298746,-0.11486773212163083,-0.03534536319640383,-0.05386492336842066,-0.016616678001965455,0.2765504616558131,0.07923381066923815,-0.06724148805451911,-0.06272709321288786,0.06076856887376371
başkanı,-0.4050388176469675,0.7147983783819376,-0.42119055190188787,-0.4436076489120595,-0.19716173087040334,0.748886254119563,-0.5479294871994425,0.3390314895390506,-0.3458367298317675,0.5580488443219778
başkanı sayın,-0.0973669166462684,-0.23291270482254095,0.014040068919442289,-0.03745576658263808,-0.025216253429209565,0.24498095513833593,0.19227202741195853,-0.09788390756939429,-0.11523937015214382,0.15478186773245758
başkanı sn,-0.0005807355741470379,0.03530109888149328,-0.03916929876231443,-0.027432940084370323,-0.014469598490418185,0.14385503381827974,-0.07975033920820633,-0.025147563623804756,-0.0026451021710823678,0.010039445214570565
başkanımız,-0.6614135492154094,0.7446688812995046,-0.4482694583013253,-0.3859373200029879,-0.23726399826665867,0.8558947073653999,0.28145611396771775,0.62097137712973,-0.6831054090364352,-0.08700134493953814
başkanımız mustafa,-0.026223016994998308,0.20305009549963876,-0.022859730812893084,-0.02942027479124933,-0.008865034885259465,-0.027932025258498343,-0.0055169583796818664,-0.05656921518468408,0.03448298254355692,-0.06014682173593122
